SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.9999998999999999,62,0,0.281817677,18000.0,7,0,2,0,0.0
1,0.810698217,54,0,0.045063927999999996,4770.0,1,0,0,0,3.0
0,0.35764453799999996,56,0,3132.0,,15,0,1,0,0.0
0,0.301608945,45,0,0.367962275,6997.0,6,0,1,0,3.0
0,0.843419789,49,0,0.131376518,4939.0,4,0,0,1,2.0
0,0.127244472,68,0,1.30620985,1400.0,11,0,2,0,0.0
1,0.9999998999999999,71,2,2218.0,,7,3,1,0,0.0
0,0.9999998999999999,38,0,0.302621834,6750.0,6,0,1,0,2.0
0,0.18017012300000002,62,0,0.232989064,9875.0,12,0,1,0,2.0
0,0.133473719,45,0,0.276802454,5866.0,12,0,0,0,1.0
0,0.085636824,67,0,1097.0,,9,0,1,0,0.0
0,0.269217511,48,1,0.463791891,4266.0,3,0,1,0,0.0
1,1.016983017,57,1,0.155837004,1815.0,3,0,0,0,0.0
1,0.9999998999999999,26,0,1.181699346,764.0,3,2,0,0,0.0
0,0.02910541,39,0,0.449355898,3958.0,4,0,2,0,2.0
0,0.17473343600000002,69,0,0.337706967,3200.0,12,0,1,0,0.0
0,0.177416615,52,0,0.266701371,11525.0,17,0,3,0,0.0
0,0.36366363399999996,73,0,0.030193906,3609.0,5,0,0,0,0.0
0,0.012727032,85,0,0.010905125,1833.0,6,0,0,0,0.0
0,0.23195701,30,0,0.38282126,4458.0,9,0,1,0,1.0
0,0.035789865,83,0,0.007800311999999999,5768.0,5,0,0,0,0.0
0,0.091307431,43,0,0.353129374,5000.0,6,0,2,0,4.0
1,0.601577299,51,2,7048.0,,15,0,2,0,0.0
0,0.21435613399999998,59,0,4278.0,,16,0,3,0,0.0
0,0.9999998999999999,33,0,0.0032247659999999996,3100.0,3,0,0,0,0.0
0,0.255396501,26,0,0.090833564,3610.0,2,0,0,0,0.0
0,0.991332117,48,1,0.281099789,5200.0,7,1,0,5,3.0
0,0.65524136,33,0,0.320377568,1800.0,11,0,0,0,0.0
0,0.020804785,66,0,89.0,,16,0,0,0,0.0
0,0.002332945,43,0,9.0,,2,0,0,0,1.0
0,0.056315495,56,0,0.007497322,2800.0,3,0,0,0,0.0
0,0.962085089,66,0,0.5890023910000001,4600.0,12,0,1,0,0.0
0,0.019921544,29,0,0.217223358,4400.0,7,0,0,0,3.0
0,0.010787005,80,0,0.0020131529999999997,7450.0,4,0,0,0,1.0
0,0.07622965,49,0,1895.0,,9,0,2,0,0.0
0,0.032439511000000004,77,0,32.0,,3,0,0,0,0.0
0,0.098623905,64,0,0.250080775,3094.0,3,0,1,0,0.0
0,0.5267340070000001,46,3,0.9849335709999999,7300.0,17,0,3,0,1.0
0,0.03046285,44,0,0.9205661470000001,3461.0,8,0,2,0,1.0
0,0.9999998999999999,35,0,0.254950971,5200.0,2,0,1,0,2.0
0,0.001067946,75,0,0.044376726,10500.0,8,0,0,0,0.0
0,0.048061324,33,4,0.112749616,3254.0,15,0,0,1,1.0
0,0.277354971,42,0,0.160739147,7900.0,6,0,0,0,3.0
0,0.076302508,45,0,0.639257719,6250.0,7,0,2,0,1.0
0,0.345832708,43,0,0.554555681,8000.0,5,0,1,0,2.0
0,0.542259921,55,0,0.03424144,4000.0,4,0,0,0,0.0
0,0.0021122289999999998,67,0,1872.0,,16,0,1,0,0.0
0,0.165808252,51,0,0.278066068,7900.0,13,0,2,0,2.0
0,0.05201364,69,0,0.015245624,7083.0,5,0,0,0,0.0
0,0.072624421,46,0,0.019936254,16000.0,5,0,0,0,3.0
0,0.8120255740000001,42,1,0.24337777800000002,5624.0,6,0,0,0,1.0
0,0.039582359,70,1,0.214231064,1306.0,7,0,0,0,0.0
1,0.982502573,40,0,0.44071146200000005,3541.0,6,0,1,0,0.0
0,0.017810329,52,0,0.6261682239999999,3530.0,14,0,2,0,3.0
1,0.405471322,38,3,0.790552362,4000.0,8,2,2,0,2.0
0,0.155059067,54,0,1.001086694,8281.0,10,0,4,0,0.0
0,0.043615445999999995,64,0,0.186887303,12750.0,6,0,2,0,0.0
0,0.277262777,56,3,0.771022898,10000.0,10,0,3,0,2.0
0,0.164887502,62,0,0.340376291,23332.0,13,0,4,0,0.0
1,0.9227084190000001,46,0,0.514435696,8000.0,9,0,2,0,2.0
0,0.12264870000000001,29,0,0.15499717699999999,3541.0,5,0,0,0,0.0
1,1.06448683,70,0,0.059512195,1024.0,1,1,0,0,0.0
0,0.0011289960000000002,80,0,2209.0,,6,0,2,0,0.0
0,0.9999998999999999,57,1,0.140757927,6464.0,2,0,0,0,1.0
0,0.024914047999999998,41,0,1615.0,,18,0,1,0,0.0
0,0.05533760099999999,57,0,1443.0,,7,0,1,0,
0,0.341565843,49,0,0.018266476,5583.0,1,0,0,0,0.0
0,0.0,68,0,0.0,1500.0,2,0,0,0,0.0
0,0.037240646,66,0,0.45384826100000003,3650.0,5,0,2,0,0.0
0,0.02043092,63,0,0.156695606,19004.0,7,0,2,0,1.0
0,0.34491637700000005,34,0,0.591439689,3083.0,10,0,0,0,0.0
0,0.04616349,62,0,1092.0,,8,0,1,0,0.0
0,0.403473078,63,0,0.843870327,8050.0,21,0,2,0,0.0
0,0.616969351,48,0,0.46,3099.0,6,0,1,0,0.0
0,0.287647404,75,0,2250.0,,12,0,3,0,0.0
0,0.102126525,65,0,0.110136902,6500.0,5,0,0,0,3.0
0,0.0,58,1,0.329589768,12821.0,9,0,3,0,0.0
0,0.027551483999999998,52,0,0.27714341,5166.0,8,0,1,0,1.0
0,0.100340176,62,0,0.279237901,11756.0,25,0,2,0,0.0
0,0.041417197,79,0,0.37007874,8000.0,7,0,2,0,0.0
1,0.9999998999999999,36,3,0.664913204,1900.0,2,1,0,1,2.0
0,0.032918911,60,0,0.659250585,3415.0,5,0,2,0,0.0
0,0.012569147,48,1,0.136304063,7629.0,7,0,1,0,1.0
0,0.638587191,40,0,0.465377885,12000.0,6,0,3,0,0.0
0,0.0,84,0,0.0,0.0,4,0,0,0,0.0
0,0.573137398,48,0,0.22407892100000001,4966.0,9,2,0,0,1.0
0,0.023850211,65,0,0.008748633,6400.0,9,0,0,0,0.0
0,0.9999998999999999,50,0,0.035514019,3744.0,1,0,0,0,1.0
0,0.981547132,41,0,0.406965495,3100.0,4,0,1,0,3.0
0,0.02094759,82,0,0.006815084,2200.0,4,0,0,0,0.0
0,0.053572042,76,1,0.415595544,7001.0,9,0,1,0,0.0
0,0.041936689,66,0,388.0,,17,0,1,0,0.0
0,0.9999998999999999,45,0,0.40989213399999996,3800.0,4,0,1,0,1.0
0,0.10274177300000001,49,0,0.22143327699999998,13660.0,13,0,2,0,1.0
1,1.249405045,26,2,0.215937039,2032.0,6,0,0,1,0.0
0,0.019999163,67,0,0.30417708,2800.0,19,0,2,0,0.0
0,0.04213540599999999,43,0,733.0,0.0,3,0,1,0,3.0
0,0.624769817,53,2,0.476441885,12500.0,10,0,3,0,0.0
0,0.0,52,0,0.22851002899999998,5583.0,3,0,1,0,2.0
0,0.7910903459999999,80,9,0.673775408,3000.0,25,0,0,3,0.0
0,0.042095416,51,0,0.009497626,4000.0,3,0,0,0,1.0
0,0.15476848699999998,81,0,0.090126115,3250.0,9,0,0,0,1.0
0,0.20763275,47,0,0.294637877,12550.0,15,0,3,0,0.0
0,0.163351309,50,0,0.208617398,11000.0,6,0,1,0,1.0
0,0.211787592,54,1,6431.0,,10,0,2,0,0.0
0,0.0018460120000000002,95,0,0.0,,2,0,0,0,
1,0.9999998999999999,45,0,2803.0,,2,0,1,0,0.0
0,0.009799755,52,0,0.07165581,6600.0,6,0,1,0,0.0
0,0.007157644,58,0,0.06591372,5400.0,9,0,0,0,0.0
0,0.8217792859999999,52,0,0.445431824,3600.0,5,0,0,0,1.0
0,0.865266447,33,0,0.369462419,8035.0,9,0,1,0,2.0
0,0.158492796,52,0,104.0,,1,0,0,0,
0,0.6797789759999999,72,0,1.5368596419999998,2400.0,9,0,2,0,0.0
0,0.53387729,76,2,0.46153846200000004,4263.0,5,0,2,2,0.0
0,0.337212309,52,0,0.45513180000000003,3565.0,6,0,1,0,2.0
0,0.132867133,22,0,0.0007892660000000001,3800.0,1,0,0,0,0.0
0,0.44325618,46,0,0.266254842,9550.0,15,0,1,0,1.0
0,0.24604872100000003,55,0,2825.0,,9,0,1,0,1.0
1,0.29403892,39,0,2828.0,,13,0,1,0,0.0
0,0.0,39,0,0.551765513,5833.0,5,0,1,0,0.0
0,0.882980588,50,0,0.17536355899999997,42083.0,13,0,3,0,2.0
0,0.105892149,52,0,1879.0,,14,0,1,0,0.0
0,0.9999998999999999,53,0,0.597601599,1500.0,3,2,1,0,0.0
0,0.021928863,56,0,0.162930929,16417.0,8,0,2,0,0.0
0,0.000196624,52,0,0.0,,3,0,0,0,
0,0.0,28,0,0.678431373,764.0,4,0,0,0,0.0
0,0.066650341,66,0,0.240867893,3640.0,10,0,0,0,0.0
0,0.0,23,0,0.0,,1,0,0,0,0.0
0,0.0,54,0,0.168100505,7322.0,3,0,1,0,2.0
0,0.9517906340000001,53,0,0.133227457,5666.0,3,0,0,0,1.0
0,0.006461439,92,1,0.008142116999999999,1350.0,6,0,0,0,0.0
0,0.000228357,56,0,0.619609164,5935.0,10,0,2,0,1.0
0,0.0,31,0,0.0,5550.0,4,0,0,0,0.0
0,0.559676452,53,0,4198.0,,8,0,2,0,0.0
0,0.34091277600000003,58,0,0.257751258,8546.0,6,0,1,0,2.0
0,0.005773904,60,0,0.33437014,3214.0,13,0,2,0,0.0
0,0.12597702300000002,33,0,0.279586143,8601.0,9,0,1,0,4.0
0,0.9999998999999999,58,0,0.059948217000000005,5020.0,5,0,0,0,0.0
0,0.9999998999999999,70,0,0.42907551200000005,4250.0,5,0,1,0,2.0
0,0.0,53,0,0.501287755,17083.0,8,0,3,0,2.0
0,0.0018668789999999999,73,0,1682.0,,6,0,1,0,0.0
0,0.18986576300000002,63,0,0.120794132,25083.0,7,0,2,0,0.0
0,0.001023785,66,0,3122.0,,9,0,1,0,0.0
0,0.304204165,28,0,0.296648738,4833.0,10,0,0,0,0.0
0,0.922103487,83,0,0.047217537999999996,4150.0,6,0,0,0,0.0
0,0.0,47,0,0.21837259899999997,5050.0,5,0,1,0,1.0
0,0.490625469,58,2,0.34401709399999997,6083.0,8,0,1,2,0.0
0,0.9999998999999999,31,1,0.098350825,3334.0,2,1,0,0,0.0
0,0.888668522,52,0,0.635822554,12600.0,17,0,2,0,3.0
0,0.0,46,0,0.48858523600000003,6000.0,7,0,2,0,2.0
0,0.40495720700000004,56,4,0.272877733,14500.0,12,0,2,2,3.0
0,0.074374523,87,0,0.011942786,7200.0,8,0,0,0,1.0
0,0.9999998999999999,71,0,0.059056033,4300.0,1,0,0,0,0.0
0,0.052245092,73,0,77.0,,3,0,0,0,0.0
0,0.49082135200000004,50,0,0.464593169,3600.0,10,0,1,0,0.0
0,0.011638026999999999,60,0,0.0031245120000000003,6400.0,4,0,0,0,0.0
0,0.062935194,55,0,0.26765459199999997,5465.0,29,0,1,0,0.0
0,0.595720429,43,0,0.544490456,9900.0,10,0,4,0,0.0
0,0.0,50,0,0.014390305,3960.0,4,0,0,0,1.0
0,0.162569064,50,0,0.752527684,2076.0,10,0,1,0,0.0
0,0.767994993,33,0,0.76821889,3800.0,9,0,1,0,2.0
0,0.094205914,49,2,0.246859542,28100.0,23,0,1,0,2.0
0,0.047526189,35,0,0.193468795,6889.0,11,0,0,0,4.0
1,0.9999998999999999,31,0,0.197782705,2254.0,2,0,0,0,1.0
0,0.025488322,46,0,0.111483655,8350.0,4,0,1,0,5.0
0,0.41180911600000003,58,0,0.9419750379999999,4566.0,14,0,1,0,0.0
0,0.007582701,94,0,2.0,,1,0,0,0,0.0
0,0.158221705,47,1,3938.0,,7,2,2,0,0.0
0,0.040472044,43,0,2590.0,,8,0,1,0,0.0
0,0.9999998999999999,37,0,0.0,,0,0,0,0,0.0
0,0.068231994,69,0,0.0048121990000000005,16000.0,5,0,0,0,0.0
0,0.0,67,0,0.031403337,2037.0,4,0,0,0,1.0
0,0.017506332,44,1,0.28693656100000003,9583.0,8,0,1,0,0.0
0,0.083976845,64,0,0.24655206899999998,10005.0,9,0,2,0,1.0
0,0.98840116,54,1,0.370575295,15000.0,10,0,4,0,3.0
0,0.676783719,40,0,0.332632317,2852.0,12,0,0,0,0.0
0,0.044653889,53,0,0.618235137,3750.0,13,0,1,1,2.0
0,0.042271854000000005,54,0,0.339263804,4889.0,9,0,2,0,1.0
0,0.034252881,52,0,0.169510808,3515.0,5,0,0,0,1.0
0,0.049039847000000004,60,0,0.158794947,5144.0,8,0,1,0,0.0
0,0.022795061000000002,68,0,0.021198157000000002,2169.0,10,0,0,0,0.0
0,0.02460235,48,0,0.256175697,27000.0,8,0,3,0,3.0
0,0.27082039,66,1,0.34207240899999997,800.0,6,0,0,0,0.0
0,0.720127215,23,0,0.049421661,950.0,3,0,0,0,0.0
0,0.030848458,59,0,0.354130956,5833.0,2,0,1,0,1.0
0,0.791173628,44,0,0.51241535,3100.0,5,0,1,0,0.0
1,0.9999998999999999,50,0,0.19139123800000002,1300.0,1,1,0,1,2.0
0,0.023837885,41,1,0.667627607,5896.0,8,0,2,0,0.0
0,0.187658045,52,0,0.49851664700000003,9100.0,18,0,2,0,0.0
0,0.35043725,61,0,0.427731216,6800.0,9,0,1,0,0.0
0,0.080355074,50,0,135.0,,5,0,0,0,2.0
0,0.9867342179999999,56,0,0.576279952,5800.0,3,0,1,0,0.0
0,0.044554015999999995,62,0,75.0,,10,0,0,0,0.0
0,1.920159681,32,1,0.247766636,5484.0,4,3,0,1,0.0
0,0.005562133,76,0,0.140318401,2700.0,8,0,0,0,0.0
0,0.18224088800000002,50,0,1717.0,,2,0,1,0,0.0
0,0.435570554,69,0,0.225167411,3583.0,5,0,1,0,0.0
0,0.060656275999999995,53,0,0.404519096,5000.0,10,0,3,0,3.0
0,0.293926518,81,0,0.01308615,2750.0,4,0,0,0,0.0
0,0.31789302399999997,48,0,0.38077403200000004,7208.0,10,0,1,0,0.0
0,0.183163135,56,0,0.304140969,5674.0,7,0,1,0,0.0
0,0.9723416020000001,43,0,0.57848625,4108.0,7,0,0,0,1.0
1,0.9999998999999999,39,2,0.6761721959999999,3646.0,3,1,2,0,2.0
0,0.057780767999999996,44,0,0.195810023,8400.0,5,0,1,0,0.0
0,0.831492914,50,1,0.5041758239999999,6824.0,16,0,1,0,2.0
0,0.9999998999999999,49,0,0.638741758,9250.0,4,0,2,0,0.0
0,0.022726198,48,0,0.37614399,9833.0,14,0,2,0,0.0
1,1.301096067,47,2,0.612877425,5000.0,9,2,1,2,1.0
0,0.10596880000000002,37,1,0.43061095899999996,4762.0,9,0,1,0,1.0
0,0.0,75,0,1.0,,3,0,0,0,0.0
0,0.0,65,0,0.45769487,1500.0,6,0,1,0,0.0
0,0.017199618,67,0,23.0,,3,0,0,0,0.0
1,0.99191193,48,0,0.599584067,6250.0,5,0,1,1,0.0
0,0.306017212,34,0,0.267366317,2000.0,11,0,0,0,0.0
0,0.08391060800000001,54,0,3166.0,,5,0,2,0,0.0
1,0.916167665,39,0,1.2963576159999999,1207.0,6,0,0,0,3.0
0,0.07271746700000001,84,0,0.20963172800000002,6000.0,4,0,1,0,0.0
0,0.23891966,57,1,0.403905325,8449.0,15,0,2,0,2.0
0,0.772516798,42,1,0.7080083979999999,6667.0,11,0,2,0,2.0
0,0.190656138,53,0,0.6714444820000001,20650.0,21,0,7,0,1.0
0,0.139603364,74,0,1.158590308,1588.0,12,0,1,0,0.0
0,0.019796041,25,1,0.382504754,3680.0,2,0,1,0,0.0
0,0.055282412,89,0,0.192687902,6372.0,7,0,1,0,0.0
0,0.072327776,58,0,0.503190172,10500.0,9,0,4,0,1.0
0,0.392105607,28,0,0.18036392699999998,5000.0,7,0,0,0,1.0
0,0.962018991,35,2,0.6415565870000001,2800.0,11,0,1,0,0.0
0,0.009718643,57,1,0.17051554100000002,8010.0,17,0,1,0,0.0
0,0.813834099,48,0,0.057070156,2750.0,9,0,0,0,0.0
0,0.147557062,49,0,2941.0,,16,0,1,0,0.0
0,0.06106059900000001,42,0,0.261078879,8100.0,6,0,2,0,3.0
0,0.8407541909999999,48,0,1.02149785,10000.0,14,0,3,0,3.0
0,0.09024589999999999,56,0,0.10377830199999999,14000.0,11,0,1,0,3.0
0,0.013899305,81,0,818.0,,3,0,1,0,
0,0.9999998999999999,66,1,1.009987516,2402.0,7,0,1,0,0.0
0,0.297715964,66,0,0.525762625,3900.0,18,0,1,0,1.0
0,0.42514986200000005,42,0,2241.0,,10,0,2,0,1.0
0,0.850011904,41,0,0.26697892300000003,8966.0,5,0,2,0,2.0
0,0.243936879,62,0,0.5271129760000001,15250.0,18,0,1,0,0.0
0,0.007043929,61,0,0.319177115,11325.0,10,0,2,0,0.0
0,0.5468591270000001,65,0,0.33711075100000004,10500.0,23,0,2,0,0.0
0,0.07501239,61,0,0.088961262,5833.0,4,0,1,0,1.0
0,0.386445539,52,0,2.2872606159999997,1200.0,8,0,1,0,1.0
0,1.119576085,49,2,0.196979232,4766.0,7,0,0,0,2.0
1,0.055394692999999995,65,3,0.87958863,7000.0,14,0,5,0,0.0
0,0.013797018000000001,60,0,99.0,,8,0,1,0,0.0
0,0.003999515,40,0,0.10309755,4325.0,5,0,1,0,5.0
0,0.066997767,66,0,0.004719811,25000.0,6,0,0,0,0.0
0,0.7340443259999999,62,0,1.106033559,2800.0,9,0,1,0,2.0
0,0.843545533,47,0,3.178526841,800.0,8,0,1,0,0.0
0,0.9999998999999999,41,0,0.082399273,3300.0,0,1,0,0,0.0
0,0.584967418,47,0,0.152905855,4662.0,4,0,0,0,3.0
0,0.16906329999999997,55,0,0.239127375,7104.0,20,0,1,0,0.0
0,0.012111425,51,0,11.0,,2,0,0,0,0.0
0,0.273736582,66,0,0.418976389,6818.0,14,0,3,0,0.0
0,0.032557422,58,0,0.22921951899999998,6700.0,17,0,1,0,0.0
0,0.9999998999999999,64,0,0.0,,2,0,0,0,0.0
0,0.046153057000000004,63,0,0.375913361,7663.0,6,0,1,0,0.0
0,0.022111113999999998,37,0,0.119069596,5416.0,17,0,0,0,0.0
0,0.298355122,56,0,1913.0,,15,0,1,0,0.0
0,0.553055796,56,1,0.496531483,3747.0,9,0,1,0,0.0
0,0.024271957,78,0,0.00552191,5613.0,3,0,0,0,0.0
0,0.31187525,27,0,0.164152929,2850.0,11,0,0,0,0.0
0,0.18236106,55,0,0.6362492129999999,4766.0,10,0,1,0,2.0
0,0.309530522,46,0,0.36620119700000003,7017.0,8,0,1,0,2.0
0,0.46717731700000004,41,0,0.35096490399999997,10000.0,11,0,2,0,3.0
0,0.171072647,36,0,0.9718670079999999,7428.0,18,0,4,0,2.0
0,0.17460685,40,0,0.311965337,9000.0,7,0,2,0,2.0
0,0.038326347000000004,40,1,0.33604888,15220.0,8,0,2,0,0.0
0,0.081159174,47,0,0.07487401,4166.0,7,0,0,0,1.0
0,0.34792110600000004,51,0,0.620534103,5541.0,13,0,3,0,1.0
0,0.0021155320000000003,43,0,25.0,1.0,19,0,0,0,3.0
0,0.517132057,33,0,0.08757427,3870.0,2,0,0,0,1.0
0,1.093178037,54,1,256.0,,3,0,1,0,0.0
0,0.572250377,29,0,0.207512875,3300.0,5,2,0,0,1.0
0,0.37613736,49,0,0.45586225700000005,3658.0,10,0,1,0,0.0
0,0.189018507,31,0,0.035745234,4615.0,4,0,0,0,0.0
0,0.407051951,62,1,1851.0,,11,0,1,0,0.0
0,0.14731348,66,0,0.445777351,2083.0,5,0,1,0,1.0
0,0.041031966,67,1,1.7535934290000001,486.0,4,0,1,0,1.0
0,0.001235221,52,3,2100.0,,9,0,2,0,4.0
0,0.081934988,40,0,0.339295634,9000.0,9,0,2,0,0.0
0,0.019327551999999998,80,0,0.180763847,5000.0,11,0,0,0,0.0
0,0.161691915,61,0,820.0,,3,0,1,0,0.0
0,0.18046705,43,0,0.355230275,2800.0,4,0,0,0,0.0
0,0.9999998999999999,23,0,0.08703296699999999,2274.0,1,0,0,0,0.0
0,0.831748354,40,0,0.34246153799999995,6499.0,9,0,0,0,1.0
0,0.43245499,49,1,0.330625508,3692.0,10,0,0,0,2.0
0,0.650447268,34,0,0.43839169899999997,2312.0,10,0,0,0,0.0
0,0.412842882,56,0,4422.0,,16,0,3,0,0.0
0,0.661219224,36,0,0.399141631,5125.0,10,0,2,0,0.0
0,0.035552435,69,0,0.019992003,2500.0,5,0,0,0,0.0
0,0.961454639,62,0,5011.0,,9,0,2,0,0.0
0,0.041285782,49,0,1336.0,,7,0,1,0,0.0
0,0.15604768800000002,81,0,0.23659560699999999,6191.0,12,0,2,0,0.0
0,0.9999998999999999,69,0,0.158526267,13000.0,7,0,1,0,0.0
0,0.008519659,56,0,923.0,,10,0,1,0,0.0
0,0.00179991,88,0,13.0,,2,0,0,1,0.0
0,0.9999998999999999,53,0,0.1026737,10995.0,7,0,0,0,2.0
0,0.016061291000000002,49,0,0.250684442,8400.0,12,0,1,0,0.0
0,0.381296952,51,0,0.551814933,5316.0,12,0,2,0,1.0
0,0.4426569,29,0,3735.0,,12,0,1,0,0.0
1,0.8759845709999999,78,2,0.48474095100000003,2817.0,9,3,0,0,0.0
0,0.321363518,61,1,0.31027589,2500.0,5,0,0,0,0.0
0,0.020990071000000003,85,0,0.01598934,1500.0,9,0,0,0,0.0
0,0.011770551,76,0,0.135108111,8000.0,8,0,1,0,0.0
0,0.045284677999999995,64,0,0.415855685,4212.0,10,0,1,0,1.0
0,0.829439019,48,0,0.324549961,3832.0,6,0,0,0,2.0
0,0.00349965,48,0,0.39514731399999997,7500.0,2,0,1,0,3.0
0,0.062283172000000005,75,0,0.7071544959999999,6750.0,4,0,1,0,0.0
0,0.072780816,28,0,0.713821545,4000.0,13,0,3,0,0.0
0,0.21268936600000002,56,0,0.338216561,6279.0,18,1,3,0,0.0
0,0.470682634,38,0,0.447989276,3729.0,6,0,1,0,2.0
0,0.067804477,68,0,0.324975174,8055.0,9,0,2,0,0.0
0,0.5458395420000001,50,0,0.309752712,19450.0,11,0,4,0,1.0
0,0.27615944,55,0,16270.0,,20,0,11,0,0.0
0,0.050022780999999995,59,0,0.25659878,13600.0,12,0,2,0,1.0
0,0.082927805,69,0,1227.0,,6,0,1,0,1.0
0,0.006399573,49,0,2.0,,2,0,0,0,
1,0.9999998999999999,55,2,1898.0,,7,2,1,0,0.0
0,0.854913426,68,1,0.15368237699999998,10332.0,10,0,0,0,1.0
0,0.003565615,48,0,0.438124919,7700.0,6,0,1,0,2.0
0,1.0019960079999999,31,0,0.003599712,4166.0,4,0,0,0,0.0
0,0.9999998999999999,42,1,0.038920831,2260.0,1,1,0,0,0.0
0,0.00516502,73,0,0.07084124,1580.0,15,0,0,0,0.0
0,0.0058988719999999994,69,0,0.324190894,3645.0,6,0,2,0,1.0
0,0.0,58,0,0.17772390899999999,7837.0,8,0,2,0,1.0
0,0.012602567,50,0,0.081209609,8200.0,5,0,0,0,1.0
0,0.038881421,52,0,0.5726935160000001,3500.0,17,0,2,0,0.0
0,0.126662222,43,0,0.30848936600000004,5500.0,9,0,1,0,2.0
0,0.006521334,47,0,0.11930585699999999,7375.0,5,0,1,0,2.0
0,0.992011005,31,2,0.256878665,4433.0,5,0,0,0,0.0
0,0.575950808,47,0,0.34573936200000005,9000.0,9,0,1,0,3.0
0,1.016163973,30,0,0.866011926,2850.0,9,0,1,0,0.0
0,0.189005229,41,1,0.264385368,14406.0,18,0,2,0,2.0
0,0.9999998999999999,29,0,0.031914894,1503.0,0,1,0,0,0.0
0,0.679089266,39,0,0.612957275,3580.0,5,0,2,0,0.0
0,0.005899803,80,0,5.0,,1,0,0,0,0.0
0,0.0,79,0,0.0018939389999999999,1583.0,7,0,0,0,1.0
0,0.171105069,69,0,5220.0,,25,0,2,0,0.0
0,0.015098405,65,0,0.092534903,26000.0,12,0,1,0,1.0
0,0.08203671900000001,72,0,85.0,,4,0,0,1,
0,0.001506454,83,0,14.0,,12,0,0,0,0.0
0,0.0,27,0,0.288570477,3000.0,8,0,0,0,0.0
0,0.0,45,1,0.069451884,5600.0,9,0,0,0,2.0
0,0.18592919600000002,46,1,0.560762262,3200.0,8,0,1,0,1.0
0,0.323614887,33,0,0.260974143,8314.0,8,0,2,0,2.0
0,0.9999998999999999,34,0,0.12429190300000001,3000.0,2,0,0,0,0.0
0,0.305130004,45,0,0.48657401200000006,7410.0,20,0,2,0,2.0
0,0.111677364,39,0,0.43730362799999994,3500.0,11,0,1,0,0.0
0,0.061299177,73,0,2834.0,,8,0,2,0,1.0
0,0.175463003,30,0,0.113299,3300.0,4,0,0,0,1.0
0,0.054743767,65,1,0.174183515,4500.0,8,0,1,0,2.0
0,0.026255063999999998,52,0,0.073323557,7500.0,4,0,0,0,1.0
0,0.5649412079999999,36,0,0.5086611329999999,11083.0,14,0,2,0,0.0
1,0.24926210199999999,37,2,1.67130829,3087.0,7,1,2,0,0.0
1,0.922967037,47,0,0.21600820899999998,11693.0,4,0,1,0,0.0
0,0.014117493,57,0,0.246268657,6833.0,7,0,0,0,1.0
0,0.317583054,64,0,0.9065233690000001,4000.0,14,0,1,0,0.0
1,0.637884553,44,0,0.9073535,7900.0,22,0,2,0,1.0
0,0.250782674,51,0,0.031749206,40000.0,3,0,0,0,1.0
0,0.0,52,0,0.312794931,7416.0,7,0,1,0,0.0
0,0.109786189,50,0,3766.0,,11,0,2,0,0.0
0,0.0,29,0,317.0,,2,0,0,0,0.0
0,0.21148489399999998,26,0,0.17560813100000003,3000.0,4,0,0,0,0.0
0,0.47873623600000004,60,1,0.367552195,14416.0,20,0,3,0,0.0
0,0.028314298999999998,74,0,721.0,,5,0,1,0,1.0
0,0.9999998999999999,61,0,5700.0,,7,0,3,0,3.0
0,0.13368144699999998,37,0,3932.0,,23,0,1,0,0.0
0,0.112108527,72,0,0.224977502,10000.0,7,0,1,0,0.0
0,0.81014525,45,1,0.662275829,6300.0,13,0,1,0,2.0
0,0.052251075,51,0,0.199118148,9978.0,11,0,1,0,0.0
0,0.576716838,47,0,0.312758978,11583.0,10,0,2,0,0.0
0,0.847415404,50,5,3325.0,,16,0,3,0,0.0
0,0.114672576,50,0,0.0750313,11181.0,5,0,1,0,1.0
0,0.07215147,47,0,0.312710155,4460.0,9,0,2,0,5.0
0,0.018697385,52,0,0.18247017399999998,14500.0,11,0,1,0,0.0
0,0.182558396,47,0,0.567992599,6485.0,10,0,2,0,0.0
0,0.007562898,39,0,0.495585576,9400.0,9,0,2,0,0.0
0,0.007621121,50,0,0.214958662,5200.0,9,0,1,0,1.0
0,0.9999998999999999,53,1,0.3745976,6833.0,8,0,1,0,2.0
0,0.030356058999999998,39,0,0.13112057300000002,20667.0,5,0,2,0,2.0
0,0.0,61,0,1913.0,,5,0,2,0,2.0
0,0.00509661,68,0,5.0,,5,0,0,0,0.0
0,0.873801807,32,0,0.375942163,6500.0,9,0,0,0,0.0
0,0.063592646,79,0,0.10007942800000001,3776.0,8,0,0,0,0.0
0,0.07695665,67,0,0.462915601,390.0,11,0,0,0,0.0
0,0.326995262,77,0,1.143673236,3500.0,11,0,2,0,0.0
0,0.0,29,0,0.112221945,4000.0,2,0,0,0,0.0
0,0.41281489600000004,45,0,0.304839349,10083.0,8,0,1,0,3.0
0,0.040083531,66,0,0.188398444,17738.0,17,0,2,0,0.0
0,1.004903755,45,0,0.518118551,12500.0,15,0,2,0,4.0
